giorno;ora;Nome Stazione;Preneste;Francia;Magna Grecia;Cinecittà;Colleferro Oberdan;Colleferro Europa;Allumiere;Civitavecchia;Guidonia;Ada;Guido;Cavaliere;Ciampino;Fermi;Bufalotta;Cipro;Tiburtina;Arenula;Malagrotta;Civitavecchia Porto;Civitavecchia Villa Albani;Civitavecchia Via Morandi;Civitavecchia Via Roma;Fiumicino Porto;Fiumicino Villa Guglielmi;Aurelia;S.Agostino;Fiumaretta;Faro;CampoOro;S.Gordiano;Allumiere-AldoMoro;Tolfa;S.Marinella;Tarquinia;MonteRomano;Ceccano;Ferentino;Anagni;Alatri;Fontechiari;Cassino;Frosinone Scalo;Mazzini;LT-Tasso;Aprilia 2;Latina Scalo;Gaeta Porto;LT-De Chirico;Viterbo;Acquapendente;Civita Castellana Petrarca;Rieti 1;Leonessa
01/04/2020;21;;25;15;20;20;17;17;1;4;-999;-999;3;19;16;17;14;11;14;11;7;3;5;6;7;8;14;2;3;4;3;5;4;5;3;-999;-999;0;13;8;27;12;17;16;17;5;14;14;11;11;16;4;-999;1;7;3
01/04/2020;22;;18;12;16;13;14;7;1;2;15;-999;2;23;19;13;16;11;12;12;8;3;4;5;7;12;13;2;3;4;3;4;4;5;3;-999;-999;0;12;7;21;15;18;10;12;2;11;8;8;10;11;3;-999;1;20;2
01/04/2020;23;;12;10;13;10;12;7;1;2;11;-999;3;30;15;14;11;11;3;13;7;3;6;6;9;17;16;4;3;4;4;3;5;5;3;-999;-999;0;9;9;13;8;18;5;13;2;6;7;9;7;8;1;-999;1;14;2
01/04/2020;24;;9;6;12;13;11;7;0;5;14;-999;2;40;13;13;10;8;2;20;6;4;7;3;7;10;13;2;3;5;2;3;6;3;3;-999;-999;0;12;8;14;6;16;5;9;-999;5;12;6;4;5;0;-999;1;2;2
02/04/2020;1;;13;6;15;-999;8;6;0;6;13;-999;2;25;12;10;-999;7;2;11;5;4;14;1;9;6;14;2;2;4;1;3;-999;2;3;-999;-999;0;11;8;14;6;15;5;9;-999;4;7;10;2;5;0;-999;1;4;2
02/04/2020;2;;9;3;11;18;12;6;0;5;12;-999;1;23;19;9;8;6;0;7;5;3;6;1;6;7;12;4;2;3;1;2;4;2;3;-999;-999;0;11;5;10;4;15;4;17;-999;4;4;5;2;4;0;-999;1;0;2
02/04/2020;3;;9;3;10;15;8;9;0;2;10;-999;2;21;22;8;7;7;2;6;4;5;7;1;7;7;-999;2;2;3;1;2;2;2;2;-999;-999;0;9;5;9;3;15;4;20;-999;3;3;2;2;4;0;-999;1;0;4
02/04/2020;4;;-999;-999;-999;21;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;8;-999;-999;-999;-999;-999;-999;1;-999;-999;16;-999;-999;-999;-999;-999;2;5;-999;-999;-999;-999;11;-999;13;-999;-999;-999;-999;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
02/04/2020;5;;26;23;25;39;25;15;9;6;-999;-999;9;38;26;29;14;12;32;31;17;14;20;-999;19;11;18;7;2;7;2;5;3;7;5;-999;-999;0;15;10;20;10;15;15;12;1;15;10;25;8;10;6;-999;3;10;4
02/04/2020;6;;51;46;37;54;28;14;4;9;20;-999;10;31;38;43;22;23;37;44;26;63;19;6;49;20;24;5;3;17;2;4;7;4;4;-999;-999;0;-999;9;21;17;15;26;26;6;20;10;37;5;10;9;-999;6;16;7
02/04/2020;7;;63;49;51;63;25;19;10;21;37;-999;17;25;55;55;37;31;59;55;38;42;45;21;39;29;39;15;4;27;3;6;9;4;4;-999;-999;1;22;13;25;21;15;30;26;6;14;11;39;5;15;15;-999;17;21;7
02/04/2020;8;;58;34;-999;61;29;24;4;15;-999;-999;14;19;59;54;28;36;43;58;26;30;21;11;28;33;35;21;4;11;3;7;6;4;5;-999;-999;3;24;20;36;30;15;24;33;15;13;16;34;21;13;8;-999;6;17;4
02/04/2020;9;;39;29;-999;42;33;17;2;9;-999;-999;15;14;24;48;17;28;30;51;24;8;12;8;20;32;36;3;4;5;3;8;6;5;6;-999;-999;3;17;31;41;21;16;19;31;8;12;8;20;8;9;5;-999;9;11;3
02/04/2020;10;;31;24;35;22;18;7;2;8;-999;-999;14;10;10;39;18;25;30;32;22;6;10;16;10;16;20;10;10;11;2;8;5;5;6;-999;-999;-999;15;16;35;15;16;17;10;-999;10;7;17;5;8;5;-999;8;5;3
02/04/2020;11;;12;26;17;10;14;5;3;8;-999;-999;7;6;10;41;15;17;10;17;8;5;7;19;8;6;15;15;4;9;2;8;4;3;8;-999;-999;-999;10;11;31;15;15;14;9;-999;6;6;12;11;6;6;-999;4;1;2
02/04/2020;12;;11;20;14;10;11;6;5;7;-999;10;3;4;12;32;11;11;13;14;5;4;7;18;6;5;15;4;3;35;3;7;3;7;8;-999;-999;-999;6;9;23;10;12;11;8;1;5;6;10;6;4;6;-999;3;0;2
02/04/2020;13;;10;16;17;11;9;4;4;4;-999;17;2;5;7;28;12;12;12;10;4;3;5;15;4;6;12;3;3;50;3;6;3;6;8;-999;-999;2;7;6;25;8;12;5;9;-999;7;7;4;4;6;8;-999;4;0;2
02/04/2020;14;;14;14;17;12;8;4;1;4;-999;17;3;5;6;31;13;31;11;19;17;4;6;18;5;5;12;4;3;29;2;-999;3;4;6;-999;-999;2;3;6;23;11;12;5;10;-999;4;5;5;5;5;6;3;5;0;2
02/04/2020;15;;10;12;7;8;8;4;1;3;-999;16;2;5;4;18;11;14;11;9;10;3;5;13;4;7;12;8;2;33;2;-999;3;3;4;-999;-999;1;3;4;22;9;12;5;9;-999;3;3;5;6;6;6;3;4;0;3
02/04/2020;16;;8;15;8;8;8;6;2;3;-999;14;1;5;3;17;9;21;12;8;3;6;5;13;4;7;12;4;2;37;2;-999;2;3;5;-999;-999;1;6;6;23;10;12;7;10;-999;4;4;5;7;8;5;3;3;0;3
02/04/2020;17;;13;16;7;9;8;7;3;5;-999;16;2;5;2;19;11;13;15;8;3;7;6;11;4;5;15;3;2;32;2;6;2;3;6;-999;-999;2;6;6;22;10;13;7;13;-999;5;4;8;8;7;7;5;3;1;3
02/04/2020;18;;13;19;8;13;12;10;4;5;-999;14;2;7;3;-999;11;16;18;8;3;9;8;9;6;4;14;4;3;48;3;8;3;3;8;-999;-999;2;10;7;22;10;12;9;16;5;5;5;7;11;11;9;3;5;3;5
02/04/2020;19;;15;28;12;18;13;13;13;5;-999;10;3;13;11;24;14;19;22;10;5;35;27;12;21;3;15;8;3;14;13;7;5;9;14;-999;-999;7;12;11;29;11;14;15;17;10;9;11;21;16;15;14;3;9;7;8
02/04/2020;20;;20;41;16;24;11;16;23;27;-999;13;4;22;16;41;20;28;20;20;14;29;28;11;45;3;14;15;9;12;15;6;19;8;16;-999;-999;2;35;9;26;11;15;25;27;13;12;16;22;19;15;19;4;10;7;17
02/04/2020;21;;28;51;29;35;13;16;16;20;-999;15;9;31;21;51;23;33;27;23;12;22;26;11;34;2;11;16;7;9;11;8;25;3;14;-999;-999;0;46;8;28;15;16;14;24;11;16;20;28;16;18;17;3;10;4;26
02/04/2020;22;;34;32;32;47;10;11;6;10;-999;18;8;41;20;49;29;34;54;31;24;13;13;5;22;2;14;21;6;6;8;4;9;14;4;-999;-999;0;37;10;30;15;17;10;17;8;15;18;10;10;17;10;5;11;3;7
02/04/2020;23;;43;16;42;62;7;11;3;13;-999;29;6;31;8;54;49;35;44;35;22;16;25;2;19;19;17;11;9;10;5;3;6;11;3;-999;-999;0;28;9;27;10;17;15;9;6;13;13;7;11;10;7;5;9;0;5
02/04/2020;24;;46;11;59;46;5;11;1;16;-999;42;7;23;3;-999;45;32;43;42;23;11;14;1;16;29;26;3;3;4;3;2;4;8;2;-999;-999;0;22;9;25;8;17;11;10;4;10;7;8;11;7;3;3;8;0;5
03/04/2020;1;;37;12;31;-999;9;16;1;6;-999;33;9;15;0;-999;-999;30;22;45;24;5;11;1;9;27;31;2;2;3;2;2;-999;5;2;-999;-999;0;15;8;23;6;16;15;21;6;9;5;5;9;9;1;6;6;0;5
03/04/2020;2;;23;11;27;22;6;24;0;3;-999;28;11;22;0;-999;30;23;29;28;31;3;10;1;6;25;35;2;2;3;2;3;7;3;2;-999;-999;0;11;6;21;5;15;9;22;14;20;6;7;16;10;1;4;5;0;4
03/04/2020;3;;28;11;22;27;9;21;0;1;-999;20;7;39;0;-999;20;17;27;19;21;2;6;1;6;19;-999;2;2;3;2;3;6;3;2;-999;-999;0;11;6;20;5;15;5;16;10;20;5;6;11;13;3;5;5;0;5
03/04/2020;4;;-999;-999;-999;22;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;14;-999;-999;-999;-999;-999;-999;1;-999;-999;36;-999;-999;-999;-999;-999;4;2;-999;-999;-999;-999;11;-999;18;-999;-999;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
03/04/2020;5;;27;34;30;44;28;28;6;13;21;48;13;51;24;-999;19;17;36;24;19;24;28;-999;20;17;31;6;2;6;6;3;7;2;4;-999;-999;0;15;13;22;12;15;18;21;26;29;19;30;35;25;11;5;7;5;4
03/04/2020;6;;43;34;53;43;29;25;2;20;24;37;10;53;36;37;30;35;51;36;20;29;53;9;40;13;28;11;2;10;6;5;20;3;4;-999;-999;0;-999;12;28;17;14;24;27;26;50;24;33;61;41;10;7;12;11;7
03/04/2020;7;;51;48;57;62;28;26;8;57;32;41;15;36;28;53;39;41;53;58;37;59;85;11;83;21;41;19;3;17;8;6;37;5;8;-999;-999;1;22;9;40;30;15;23;30;31;24;19;50;61;54;13;13;16;11;6
03/04/2020;8;;55;48;48;56;30;28;4;50;43;48;18;39;31;52;32;40;46;60;33;45;61;44;71;28;28;10;4;42;15;22;28;7;13;-999;-999;2;24;21;34;32;15;32;41;38;31;36;36;71;42;10;16;12;14;5
03/04/2020;9;;33;42;40;42;49;28;2;47;23;40;13;35;35;41;23;30;22;42;27;29;53;44;52;28;28;5;3;50;19;24;26;6;15;-999;-999;3;24;18;38;27;16;32;39;37;24;27;16;27;24;8;7;12;11;5
03/04/2020;10;;24;27;34;29;25;14;2;9;19;28;8;24;33;39;16;23;24;39;16;23;14;21;14;66;22;9;3;29;-999;9;9;4;7;-999;-999;3;19;14;28;18;16;25;32;21;12;9;8;19;16;5;4;9;8;4
03/04/2020;11;;17;18;21;18;19;8;3;11;15;33;6;16;28;28;14;16;15;21;10;22;17;25;14;99;15;10;3;10;-999;8;5;4;6;-999;-999;3;13;10;28;16;15;18;21;2;7;6;9;8;10;4;4;6;2;2
03/04/2020;12;;14;16;14;11;15;6;1;9;16;30;6;9;26;16;11;10;16;12;7;47;37;22;22;8;15;4;2;11;-999;8;5;4;6;-999;-999;1;11;8;49;13;13;14;16;-999;6;6;11;16;9;7;3;3;0;1
03/04/2020;13;;15;13;14;9;18;7;2;24;13;31;6;6;14;17;11;11;14;7;9;42;17;17;36;4;14;2;2;12;-999;4;4;3;5;-999;-999;0;8;7;35;10;14;8;15;1;5;6;11;7;12;4;3;1;0;2
03/04/2020;14;;10;12;10;11;14;5;1;24;13;24;5;7;10;22;10;11;12;7;7;40;18;13;36;3;12;2;2;23;7;4;4;3;4;-999;-999;0;6;4;26;8;13;9;16;-999;5;5;5;5;8;2;3;1;0;2
03/04/2020;15;;9;12;11;10;14;6;1;27;12;23;5;6;9;16;8;11;16;6;7;42;10;9;24;4;12;3;1;30;4;4;4;3;4;-999;-999;0;4;5;30;7;11;5;13;-999;6;7;6;14;9;3;4;1;0;2
03/04/2020;16;;10;16;9;12;12;8;1;14;-999;19;5;7;9;15;9;13;18;5;5;45;13;21;27;3;12;1;2;8;3;12;3;3;4;-999;-999;0;5;3;29;9;12;6;15;-999;5;7;6;8;9;2;4;1;0;2
03/04/2020;17;;12;19;11;11;16;10;2;6;19;18;4;8;11;-999;12;15;19;7;5;16;12;16;12;3;12;1;2;9;5;13;23;3;4;-999;-999;0;6;7;29;18;9;9;15;-999;6;6;11;9;10;3;4;0;0;3
03/04/2020;18;;12;23;9;13;15;11;3;6;22;17;4;8;9;-999;13;16;25;6;4;12;10;15;12;4;13;1;1;5;2;9;12;3;4;-999;-999;0;10;9;28;18;13;13;16;1;6;8;16;11;12;4;5;1;0;3
03/04/2020;19;;16;24;14;19;15;15;5;8;-999;16;4;12;13;-999;18;19;29;6;5;6;8;14;11;3;12;2;2;5;4;8;10;6;5;-999;-999;2;9;11;35;15;15;16;19;6;8;12;26;14;17;5;7;1;2;5
03/04/2020;20;;18;26;20;25;14;23;0;13;22;17;6;17;20;-999;22;26;23;7;6;9;14;16;21;1;15;9;3;6;10;7;10;9;4;-999;-999;0;20;9;32;14;18;8;25;9;16;16;24;13;19;7;6;2;6;4
03/04/2020;21;;32;38;32;32;20;29;1;22;20;23;7;25;16;47;44;32;36;15;10;10;13;9;19;6;14;4;4;8;8;6;14;6;4;-999;-999;0;26;6;30;13;19;6;26;13;17;23;24;9;22;6;5;3;9;4
03/04/2020;22;;28;29;30;26;17;27;1;7;21;35;8;23;11;46;53;36;50;34;10;6;5;8;9;5;14;3;3;5;4;6;8;7;4;-999;-999;0;35;8;28;16;18;5;24;4;18;32;16;9;24;3;6;2;0;3
03/04/2020;23;;36;21;33;31;11;23;0;3;17;31;7;20;9;-999;43;25;42;47;11;4;5;6;7;7;13;3;3;4;3;4;4;5;3;-999;-999;0;28;8;25;17;18;18;13;1;32;20;11;12;25;1;3;2;1;3
03/04/2020;24;;39;17;36;32;11;27;1;4;14;24;5;18;6;-999;25;21;36;35;13;4;8;7;7;8;14;4;3;7;2;5;9;4;4;-999;-999;0;24;6;24;11;17;6;8;-999;22;10;5;9;24;0;2;1;3;4
04/04/2020;1;;30;11;27;-999;11;17;0;2;13;24;5;32;6;-999;-999;15;27;24;9;4;7;3;7;7;12;2;3;4;2;3;-999;2;3;-999;-999;0;19;4;22;7;17;3;9;-999;15;7;7;12;14;0;3;1;0;2
04/04/2020;2;;17;7;19;20;13;16;0;2;11;24;4;24;5;-999;16;14;17;16;6;3;4;3;4;7;12;2;2;3;2;3;8;2;2;-999;-999;0;13;3;12;6;16;4;10;-999;13;7;6;14;8;-999;2;1;0;2
04/04/2020;3;;12;5;13;18;14;18;0;2;11;21;4;33;4;-999;24;10;9;12;5;3;4;3;4;5;-999;1;2;3;1;3;6;2;2;-999;-999;0;10;5;7;6;16;6;7;-999;9;8;4;13;8;-999;2;1;1;2
04/04/2020;4;;-999;-999;-999;27;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;31;-999;-999;-999;-999;-999;-999;2;-999;-999;12;-999;-999;-999;-999;-999;6;2;-999;-999;-999;-999;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
04/04/2020;5;;44;29;29;55;23;19;5;13;15;44;9;18;30;-999;19;23;48;25;14;6;10;-999;12;9;21;2;2;5;2;5;5;2;3;-999;-999;0;12;9;24;10;14;17;19;12;16;12;18;24;15;4;3;2;12;3
04/04/2020;6;;61;33;53;51;27;20;4;19;28;67;10;21;33;41;24;57;58;42;14;5;7;15;14;14;24;2;2;4;3;7;15;3;3;-999;-999;0;-999;10;29;19;13;31;28;12;22;11;23;37;22;6;5;2;20;5
04/04/2020;7;;58;40;61;39;26;23;5;11;31;48;9;24;34;62;37;58;69;63;22;5;8;23;16;16;26;3;3;5;3;12;29;4;5;-999;-999;1;22;14;29;23;13;33;33;21;18;18;30;54;29;7;5;2;27;6
04/04/2020;8;;39;43;40;35;19;18;6;5;19;42;9;33;25;40;22;42;46;53;24;6;8;13;15;20;20;3;3;5;3;3;5;7;5;-999;-999;0;24;15;30;24;14;28;34;25;17;29;25;29;26;6;5;3;24;5
04/04/2020;9;;32;34;30;26;20;15;3;10;20;25;6;18;27;39;17;21;34;32;12;6;8;14;15;20;19;3;3;5;3;5;5;5;5;-999;-999;1;22;11;30;23;16;25;31;19;17;9;15;14;19;4;5;5;16;5
04/04/2020;10;;22;24;25;17;13;11;2;6;13;30;4;11;19;28;16;20;16;25;7;6;10;10;15;12;13;4;3;5;3;5;4;6;5;-999;-999;1;14;14;26;13;15;32;21;15;8;7;10;13;14;4;5;4;4;4
04/04/2020;11;;12;13;14;12;11;8;2;6;12;29;4;6;17;19;10;8;12;14;5;6;13;9;17;8;13;3;3;5;4;5;5;5;6;-999;-999;0;9;8;32;12;14;16;19;7;7;7;8;14;13;4;5;4;0;4
04/04/2020;12;;10;9;10;8;9;3;2;9;7;31;3;4;16;14;10;7;8;9;4;6;11;17;11;5;13;3;3;5;4;8;4;5;7;-999;-999;0;6;7;32;8;13;10;16;3;6;6;7;9;13;4;4;3;0;4
04/04/2020;13;;10;8;10;7;8;2;1;8;5;32;3;3;8;15;11;8;4;7;4;7;9;20;9;2;10;3;3;42;4;9;5;4;6;-999;-999;0;5;2;26;6;12;6;12;1;5;5;5;15;8;4;5;2;0;3
04/04/2020;14;;8;6;8;7;7;3;1;6;5;26;3;3;8;14;9;6;4;7;4;11;12;14;9;3;11;3;2;22;3;7;5;4;5;-999;-999;0;3;4;4;5;11;4;10;-999;5;6;7;7;6;3;5;2;1;4
04/04/2020;15;;9;8;9;6;6;2;1;3;6;25;3;3;7;19;9;7;4;10;3;3;6;5;7;2;12;3;3;4;2;3;5;5;3;-999;-999;0;3;2;7;4;11;7;10;-999;5;4;5;5;7;2;4;1;0;4
04/04/2020;16;;10;6;9;6;8;2;1;3;4;23;3;2;4;13;8;7;2;10;4;3;5;5;6;2;13;3;3;4;2;4;4;4;4;-999;-999;1;5;2;8;5;12;8;10;-999;5;4;5;4;7;2;5;2;0;4
04/04/2020;17;;11;6;10;7;11;2;1;4;6;24;3;2;5;16;8;8;3;9;5;3;6;5;7;1;12;3;3;4;2;4;5;5;4;-999;-999;0;6;2;7;10;14;8;10;-999;6;5;6;4;9;2;5;2;0;4
04/04/2020;18;;12;10;11;9;13;4;1;4;9;21;3;3;10;19;11;7;6;11;5;3;5;5;8;3;12;2;2;5;3;4;5;5;3;-999;-999;0;8;2;11;7;13;12;12;1;6;5;8;7;10;2;6;2;0;6
04/04/2020;19;;13;13;12;12;20;7;1;4;13;17;4;7;10;23;14;8;16;11;6;3;5;5;7;4;10;2;3;4;3;4;4;6;3;-999;-999;0;12;3;11;7;14;16;21;7;15;13;22;6;13;3;7;2;2;6
04/04/2020;20;;16;12;10;13;19;9;1;4;12;13;3;6;9;19;15;8;8;11;6;3;4;4;6;5;9;2;2;3;2;4;3;5;3;-999;-999;0;29;3;9;5;14;16;16;3;23;21;24;25;20;4;6;2;6;5
04/04/2020;21;;17;9;14;12;24;11;1;3;12;14;3;8;13;-999;11;11;13;13;6;3;5;3;5;5;11;2;2;4;3;4;3;6;4;-999;-999;0;35;4;6;2;16;11;20;5;17;13;28;17;15;5;7;3;4;6
04/04/2020;22;;10;10;11;8;12;11;1;3;8;13;4;9;15;-999;9;8;5;26;6;3;4;2;5;6;12;2;2;4;2;3;3;5;4;-999;-999;0;34;2;24;2;18;22;29;8;13;10;14;17;10;5;5;2;8;6
04/04/2020;23;;10;5;9;10;10;17;1;2;9;14;3;38;12;-999;8;6;13;15;4;4;4;2;6;9;12;3;2;4;1;3;3;4;3;-999;-999;0;33;2;23;1;17;13;21;8;7;5;14;20;7;3;4;2;11;6
04/04/2020;24;;8;5;5;8;5;23;0;2;6;12;3;13;8;-999;5;6;2;8;4;2;4;1;4;6;11;2;2;3;1;2;2;4;3;-999;-999;0;26;4;24;0;16;7;25;5;4;5;5;11;4;1;3;2;7;5
05/04/2020;1;;6;4;4;-999;8;17;0;1;4;12;3;13;3;6;-999;5;6;6;3;2;4;0;4;5;10;2;2;3;1;2;-999;3;3;-999;-999;0;22;3;24;1;16;6;21;5;7;7;5;9;5;0;4;2;3;4
05/04/2020;2;;5;5;4;6;6;9;0;1;5;12;3;15;5;5;6;4;0;8;3;2;3;-999;3;4;9;2;2;4;1;2;4;3;3;-999;-999;0;17;2;23;1;16;5;14;2;7;6;3;6;6;0;3;2;2;4
05/04/2020;3;;9;4;6;7;6;18;0;1;5;11;3;14;6;4;4;4;4;4;3;2;4;1;2;4;-999;2;2;4;1;2;2;3;3;-999;-999;0;15;2;23;1;16;3;19;3;5;3;4;6;5;-999;3;2;1;3
05/04/2020;4;;-999;-999;-999;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5;-999;-999;-999;-999;-999;-999;0;-999;-999;9;-999;-999;-999;-999;-999;2;3;-999;-999;-999;-999;15;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
05/04/2020;5;;16;23;16;13;18;20;5;4;9;16;9;40;17;12;6;6;13;9;10;2;4;-999;4;4;10;3;2;3;1;2;2;3;3;-999;-999;0;13;10;23;6;16;18;12;17;10;12;14;27;13;4;3;1;7;3
05/04/2020;6;;26;27;29;17;17;24;4;3;8;12;7;32;16;20;11;14;18;14;7;3;3;7;5;5;12;3;2;3;2;2;3;3;4;-999;-999;0;-999;6;27;10;16;18;16;10;20;15;12;49;17;3;3;0;8;3
05/04/2020;7;;24;30;35;25;17;20;4;3;8;15;5;21;16;17;11;16;20;19;7;4;5;5;7;6;12;3;3;6;2;3;4;5;5;-999;-999;1;16;7;24;9;16;15;20;8;20;12;27;43;22;4;4;1;12;3
05/04/2020;8;;14;14;25;24;18;21;2;3;10;14;5;13;17;15;11;12;17;19;6;4;4;4;6;5;10;3;2;3;2;3;5;6;4;-999;-999;0;17;8;26;17;14;15;22;9;21;15;20;34;22;3;3;1;13;3
05/04/2020;9;;10;10;13;11;24;18;2;4;8;15;5;11;15;12;8;9;4;15;6;3;6;4;6;6;11;3;2;3;2;3;5;5;4;-999;-999;0;14;5;24;9;15;15;17;7;17;10;12;31;14;3;3;1;8;2
05/04/2020;10;;9;7;11;9;10;4;2;4;6;22;5;5;11;11;8;6;3;14;5;3;5;4;6;5;9;3;2;3;2;3;5;5;4;-999;-999;0;8;5;25;6;11;11;10;2;7;6;6;34;10;2;3;1;1;2
05/04/2020;11;;6;4;8;7;9;4;2;4;7;24;4;5;9;10;7;5;3;8;4;3;6;4;6;5;8;3;2;3;2;3;5;4;4;-999;-999;0;4;3;26;4;12;8;7;-999;4;4;3;12;8;2;2;1;0;2
05/04/2020;12;;6;5;7;6;7;3;1;4;9;26;4;4;8;-999;7;5;1;6;4;3;5;4;6;4;7;2;2;3;2;4;5;4;4;-999;-999;0;3;2;16;4;10;6;7;-999;3;3;2;5;7;2;2;1;0;2
05/04/2020;13;;7;4;7;5;5;2;1;3;10;26;4;3;5;15;8;5;4;5;4;2;4;4;6;4;7;2;2;3;2;3;4;4;4;-999;-999;0;2;2;9;2;10;5;7;-999;4;3;2;5;4;1;2;3;0;1
05/04/2020;14;;5;3;5;6;5;1;1;3;7;23;4;3;4;6;8;4;2;4;4;3;4;1;6;4;8;2;2;3;1;3;4;5;4;-999;-999;0;2;1;10;2;15;4;6;-999;3;3;2;5;3;1;2;0;0;2
05/04/2020;15;;3;3;4;4;4;1;1;4;6;23;3;2;4;6;6;4;1;3;3;4;3;5;4;5;8;2;2;50;2;5;3;4;4;-999;-999;0;2;1;2;1;13;4;5;-999;3;2;2;5;3;1;2;0;0;2
05/04/2020;16;;4;2;4;4;6;1;1;5;5;20;3;3;3;5;6;4;0;3;3;8;4;5;5;4;9;2;2;64;2;6;3;4;3;-999;-999;1;2;1;3;2;14;4;4;-999;3;2;2;5;4;1;2;0;0;2
05/04/2020;17;;6;6;5;6;9;2;1;4;4;22;3;3;5;16;7;5;0;5;4;9;6;6;6;3;10;2;2;4;3;5;4;4;3;-999;-999;0;3;2;7;3;13;3;5;-999;4;3;2;5;4;1;2;0;0;2
05/04/2020;18;;9;10;7;9;10;3;1;4;4;21;4;3;5;13;11;8;1;8;6;3;3;3;6;13;17;2;2;3;7;4;4;6;4;-999;-999;0;7;2;13;3;14;5;8;2;5;4;5;6;7;1;2;1;0;2
05/04/2020;19;;12;15;17;12;18;5;3;4;4;24;4;5;11;24;19;12;7;13;7;3;4;3;7;11;18;3;2;4;5;4;4;8;4;-999;-999;0;18;4;15;4;13;5;16;4;13;10;19;9;13;3;7;1;1;2
05/04/2020;20;;11;27;20;13;20;7;3;5;5;28;5;5;9;36;24;20;6;40;9;3;4;4;7;6;13;2;3;3;4;5;4;8;4;-999;-999;0;41;9;29;6;15;7;36;7;20;17;32;23;22;6;8;1;5;7
05/04/2020;21;;19;37;24;17;23;14;2;4;8;28;4;9;12;30;29;39;7;21;11;3;4;2;9;12;22;2;2;3;3;4;4;8;4;-999;-999;0;40;10;27;9;17;15;39;1;19;16;29;24;14;5;7;1;7;10
05/04/2020;22;;15;25;28;15;16;22;1;3;12;20;5;9;11;21;21;20;10;27;9;3;4;0;7;8;19;3;2;4;2;4;3;5;4;-999;-999;0;35;7;23;9;16;14;31;3;16;14;33;20;10;3;4;2;8;4
05/04/2020;23;;17;13;15;16;11;17;0;1;13;15;4;14;5;13;12;11;14;13;5;3;4;-999;4;8;15;2;2;3;1;3;3;4;3;-999;-999;0;29;8;34;7;13;7;28;3;15;9;15;11;11;1;3;0;9;6
05/04/2020;24;;12;10;7;16;7;13;0;2;12;14;4;19;8;3;10;6;8;7;4;5;7;3;5;10;13;3;2;5;1;3;3;3;3;-999;-999;0;20;5;32;5;14;6;32;2;12;7;4;23;14;1;3;0;2;4
06/04/2020;1;;10;3;6;-999;6;15;0;1;11;13;4;30;9;0;-999;6;8;5;3;4;4;4;6;10;15;2;2;5;1;5;-999;2;3;-999;-999;0;19;4;30;4;14;4;25;2;12;6;3;12;13;0;3;0;0;2
06/04/2020;2;;5;3;5;6;6;15;0;1;9;11;3;18;11;0;10;5;1;5;4;3;3;-999;4;9;10;2;2;3;1;3;4;3;3;-999;-999;0;24;6;21;1;14;3;19;5;23;5;2;8;10;-999;2;0;0;3
06/04/2020;3;;3;5;5;7;6;28;0;1;9;11;4;15;9;0;8;6;2;5;4;7;4;-999;6;11;-999;2;2;3;1;3;3;3;3;-999;-999;0;19;4;26;3;13;6;17;3;15;14;3;20;8;-999;2;0;0;2
06/04/2020;4;;-999;-999;-999;21;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;9;-999;-999;-999;-999;-999;-999;1;-999;-999;17;-999;-999;-999;-999;-999;3;4;-999;-999;-999;-999;20;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
06/04/2020;5;;25;33;27;35;29;29;15;13;16;23;9;22;23;11;22;17;43;25;14;11;11;-999;17;10;21;4;3;7;2;5;3;5;4;-999;-999;0;18;17;29;18;13;26;21;16;20;18;26;33;23;12;3;2;4;4
06/04/2020;6;;48;48;52;71;32;29;7;19;27;43;10;39;17;34;37;37;60;39;22;17;31;46;36;17;27;3;3;12;2;14;11;4;5;-999;-999;0;-999;10;36;26;14;34;31;26;38;16;31;58;27;9;3;3;10;5
06/04/2020;7;;54;62;67;66;30;29;6;37;38;63;17;46;25;53;57;49;66;64;24;37;74;42;66;35;41;5;5;17;8;14;36;6;7;-999;-999;1;23;16;40;41;14;39;34;25;61;12;48;8;50;14;4;3;7;7
06/04/2020;8;;58;64;66;40;36;29;10;38;29;52;9;51;36;42;37;41;53;52;26;22;44;51;53;27;37;5;4;19;7;23;24;7;12;-999;-999;1;29;28;56;38;15;40;43;40;39;38;49;9;40;8;7;2;9;5
06/04/2020;9;;31;48;50;30;40;27;2;46;25;48;6;34;36;38;27;37;25;39;11;35;35;47;46;21;25;4;4;14;15;30;16;4;7;-999;-999;1;34;17;63;32;15;39;46;24;23;20;25;6;21;6;4;4;7;4
