giorno;ora;Nome Stazione;Preneste;Francia;Magna Grecia;Cinecittà;Colleferro Oberdan;Colleferro Europa;Allumiere;Civitavecchia;Guidonia;Ada;Guido;Cavaliere;Ciampino;Fermi;Bufalotta;Cipro;Tiburtina;Arenula;Malagrotta;Civitavecchia Porto;Civitavecchia Villa Albani;Civitavecchia Via Morandi;Civitavecchia Via Roma;Fiumicino Porto;Fiumicino Villa Guglielmi;Aurelia;S.Agostino;Fiumaretta;Faro;CampoOro;S.Gordiano;Allumiere-AldoMoro;Tolfa;S.Marinella;Tarquinia;MonteRomano;Ceccano;Ferentino;Anagni;Alatri;Fontechiari;Cassino;Frosinone Scalo;Mazzini;LT-Tasso;Aprilia 2;Latina Scalo;Gaeta Porto;LT-De Chirico;Viterbo;Acquapendente;Civita Castellana Petrarca;Rieti 1;Leonessa
09/03/2020;11;;77;123;121;66;53;24;12;23;27;76;37;34;51;135;51;118;100;102;49;23;19;48;72;44;52;4;10;12;6;19;26;2;6;-999;-999;5;64;23;52;81;19;57;60;35;22;26;42;10;23;28;22;27;36;-999
09/03/2020;12;;33;77;40;30;95;30;11;28;24;65;16;20;30;85;46;65;84;53;18;22;17;37;46;16;45;4;6;9;6;16;28;3;4;-999;-999;7;35;24;38;54;19;44;45;20;17;17;32;29;25;18;-999;16;31;-999
09/03/2020;13;;38;55;36;21;33;31;12;31;34;45;4;25;29;48;36;40;59;26;6;30;20;32;42;10;34;5;9;13;7;20;16;3;7;-999;-999;7;26;25;38;45;13;39;40;29;12;10;19;11;28;20;3;14;22;-999
09/03/2020;14;;24;48;40;16;26;20;9;18;36;29;3;19;21;55;22;32;56;20;7;21;17;13;35;10;21;4;11;14;8;20;32;4;9;-999;-999;6;13;18;31;36;12;23;40;17;14;9;16;18;17;19;3;10;9;4
09/03/2020;15;;15;57;54;14;21;17;10;14;34;24;5;9;27;65;17;27;72;23;7;16;14;11;30;10;25;4;7;10;5;15;-999;6;9;-999;-999;7;11;13;28;36;13;28;33;12;8;34;20;12;18;15;3;9;8;4
09/03/2020;16;;19;61;44;20;20;32;23;17;22;26;6;12;35;93;31;40;43;32;7;20;17;10;42;13;48;3;5;11;5;15;-999;8;7;-999;-999;9;13;15;34;48;15;40;32;11;12;11;31;19;28;11;3;9;9;4
09/03/2020;17;;27;84;37;21;24;35;17;26;29;27;7;15;29;78;30;44;46;24;9;26;29;17;69;28;45;3;3;15;5;22;-999;12;8;-999;-999;12;17;18;51;45;15;48;42;21;11;20;26;25;33;25;5;14;17;5
09/03/2020;18;;25;62;47;24;35;48;14;22;46;27;8;18;38;122;33;50;34;30;12;30;33;15;50;17;21;5;3;10;-999;11;-999;13;17;-999;-999;8;17;28;61;163;16;52;54;23;24;17;48;35;28;24;15;19;29;9
09/03/2020;19;;25;85;56;27;61;42;6;25;53;26;4;21;44;97;40;53;43;36;12;22;32;7;50;20;15;5;3;8;2;12;-999;10;14;-999;-999;15;52;28;60;102;18;66;66;30;17;32;50;45;35;24;26;23;37;25
09/03/2020;20;;28;81;66;33;82;41;5;20;47;27;1;27;44;131;47;52;54;36;10;17;24;7;40;21;13;3;3;6;4;10;-999;7;13;-999;-999;9;63;51;59;77;18;74;70;24;21;34;59;54;41;50;28;32;44;30
09/03/2020;21;;32;67;42;33;63;32;2;11;31;29;3;44;30;81;36;36;68;38;22;15;14;4;28;27;30;2;3;6;4;7;-999;6;10;-999;-999;5;98;22;52;67;20;72;59;20;19;26;51;93;29;52;19;21;26;14
09/03/2020;22;;49;80;63;51;47;26;5;13;32;34;8;46;25;48;44;43;76;31;29;13;20;12;49;34;39;5;3;6;5;7;-999;6;11;-999;-999;4;105;16;42;55;23;40;65;18;21;19;48;38;28;17;15;18;19;7
09/03/2020;23;;52;50;68;59;42;22;3;15;28;60;12;54;24;49;40;52;76;61;40;16;26;17;50;32;29;3;3;9;4;5;-999;7;8;-999;-999;4;106;18;45;64;21;31;78;21;58;20;42;74;41;9;10;27;20;11
09/03/2020;24;;51;66;56;60;36;32;4;10;30;46;11;53;20;57;34;45;69;52;37;8;13;25;23;40;55;2;4;4;6;8;-999;9;4;-999;-999;7;66;16;43;48;22;27;51;17;62;19;32;51;39;7;9;19;20;10
10/03/2020;1;;51;61;53;-999;18;31;3;8;30;36;7;58;21;34;-999;35;48;51;16;9;14;7;21;35;59;3;4;7;7;5;-999;6;6;-999;-999;6;54;10;37;22;21;32;46;17;29;21;20;17;41;5;4;13;30;5
10/03/2020;2;;38;30;76;72;14;21;2;7;24;29;5;59;18;31;33;25;25;41;11;6;9;8;13;23;36;3;5;5;6;5;-999;5;5;-999;-999;4;45;7;32;18;19;23;28;11;15;28;15;7;17;3;2;6;25;2
10/03/2020;3;;33;21;42;69;13;15;2;5;19;20;4;73;22;20;30;22;37;41;7;5;6;3;7;14;-999;1;3;4;4;4;-999;4;4;-999;-999;3;43;7;29;13;17;20;20;11;13;30;9;9;22;2;2;5;18;2
10/03/2020;4;;-999;-999;-999;24;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;24;-999;-999;-999;-999;-999;-999;6;-999;-999;20;-999;-999;-999;-999;-999;-999;3;-999;-999;-999;-999;51;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
10/03/2020;5;;33;25;41;24;30;26;7;4;25;24;6;54;32;19;22;16;50;27;11;4;6;-999;7;12;18;2;2;3;3;4;-999;3;2;-999;-999;2;43;17;26;20;17;24;48;23;15;20;15;38;22;4;3;4;19;3
10/03/2020;6;;31;113;68;49;70;37;4;3;27;45;3;47;28;32;30;26;102;39;12;9;7;14;16;12;24;2;2;3;3;5;-999;3;3;-999;-999;2;-999;17;34;45;16;35;81;22;20;34;82;73;32;4;5;4;19;3
10/03/2020;7;;39;200;152;67;120;74;9;17;58;47;5;57;41;76;59;88;146;59;29;11;19;43;48;18;30;3;3;6;6;24;-999;3;3;-999;-999;3;71;24;56;91;17;91;140;32;65;44;116;103;57;6;7;6;58;8
10/03/2020;8;;50;338;178;97;141;92;14;34;50;90;7;108;53;90;63;113;178;98;43;18;46;124;70;57;69;4;4;15;15;27;-999;7;6;-999;-999;9;127;59;60;102;22;125;152;54;36;85;159;151;85;14;13;11;41;3
10/03/2020;9;;52;202;138;83;126;91;8;19;60;133;7;66;78;72;53;97;85;87;31;15;41;63;64;48;65;5;4;12;9;24;-999;8;8;-999;-999;6;95;56;52;71;25;168;174;64;76;85;128;56;86;11;12;9;84;3
10/03/2020;10;;38;92;93;39;93;64;8;14;47;37;5;43;69;80;32;52;46;77;16;12;30;60;49;36;33;5;5;9;6;10;-999;9;9;-999;-999;6;62;38;56;56;23;104;78;37;32;50;42;64;33;8;9;14;49;3
10/03/2020;11;;40;70;77;34;80;47;5;12;27;33;3;36;50;78;24;33;44;44;12;11;25;36;44;27;26;6;3;8;7;7;-999;7;8;-999;-999;6;30;27;49;49;18;41;52;29;16;20;28;49;26;9;7;18;15;4
10/03/2020;12;;34;43;49;16;35;24;5;10;22;44;2;11;44;78;17;24;39;31;11;9;34;31;29;19;29;5;3;7;7;7;-999;4;10;-999;-999;6;22;13;55;43;16;40;46;29;15;13;21;17;32;8;7;7;10;3
10/03/2020;13;;34;40;42;12;37;15;3;11;26;35;2;9;28;46;15;23;78;21;9;21;38;34;38;17;36;3;2;13;11;10;-999;4;7;-999;-999;5;22;15;44;32;14;32;27;21;12;11;29;18;22;9;6;7;8;3
10/03/2020;14;;28;40;34;17;21;13;4;7;24;30;2;9;19;47;17;18;34;26;8;12;32;25;25;15;30;3;2;5;6;8;-999;3;11;-999;-999;3;17;13;41;32;11;25;35;22;11;9;18;20;19;11;7;4;8;2
10/03/2020;15;;30;30;33;18;20;14;2;6;21;24;2;7;31;36;11;24;22;15;5;9;35;25;22;7;33;4;2;6;5;6;-999;3;9;-999;-999;3;17;11;35;34;12;21;37;12;13;11;21;14;16;10;6;4;10;5
10/03/2020;16;;29;49;29;18;22;26;2;41;20;26;1;9;29;32;14;32;38;13;5;63;44;34;59;7;38;3;3;46;7;11;7;4;8;-999;-999;4;12;10;30;23;12;23;30;11;13;13;22;14;24;8;5;8;12;4
10/03/2020;17;;30;46;36;19;28;20;4;17;24;25;2;18;34;31;19;28;64;14;5;44;49;51;53;5;41;4;2;24;10;11;7;3;7;-999;-999;5;14;17;34;33;13;33;30;14;15;17;35;18;38;7;5;8;11;5
10/03/2020;18;;32;63;28;21;37;27;8;11;34;24;3;19;39;33;26;32;72;14;5;38;41;38;29;5;40;3;2;13;9;35;35;4;7;-999;-999;6;20;20;42;40;14;46;43;20;22;18;49;31;41;12;7;10;15;6
10/03/2020;19;;36;91;42;28;48;50;9;18;45;26;4;30;60;36;37;47;77;19;6;28;37;38;37;5;38;5;2;11;9;27;35;4;11;-999;-999;9;57;23;58;75;17;70;60;31;21;26;96;36;79;34;12;25;46;29
10/03/2020;20;;28;112;59;56;32;74;7;30;47;32;6;42;67;82;53;55;59;26;7;21;46;24;89;8;28;7;2;10;16;13;27;7;6;-999;-999;4;103;20;48;117;17;99;102;58;38;38;110;38;71;48;7;49;97;69
10/03/2020;21;;30;112;79;61;40;63;2;23;52;48;12;42;36;116;107;78;91;50;11;24;29;33;54;9;20;9;6;13;20;12;24;15;4;-999;-999;3;123;16;44;46;19;52;81;63;37;50;70;43;58;28;15;32;27;50
10/03/2020;22;;54;106;80;91;19;44;3;23;42;84;8;43;51;128;134;94;192;102;14;21;22;21;44;8;15;9;3;11;10;10;21;19;4;-999;-999;4;97;16;35;32;20;38;51;54;46;67;47;56;74;15;9;35;23;6
10/03/2020;23;;33;64;107;59;32;33;3;12;32;95;8;35;37;101;146;88;147;112;16;17;13;18;34;8;12;11;4;9;6;7;8;16;4;-999;-999;4;74;19;36;43;20;52;63;40;42;45;36;50;66;6;7;34;15;9
10/03/2020;24;;33;54;116;68;26;25;1;7;26;96;5;47;28;110;100;70;137;118;19;9;9;13;17;10;15;4;5;6;4;6;5;8;3;-999;-999;4;73;14;34;23;20;27;44;25;47;34;22;50;46;5;6;28;11;5
11/03/2020;1;;54;42;136;-999;27;26;1;7;23;58;3;57;17;77;-999;53;104;90;25;9;12;10;14;21;27;5;4;5;5;4;-999;5;3;-999;-999;3;62;11;33;15;18;23;34;24;43;18;26;32;45;2;4;20;8;5
11/03/2020;2;;40;32;99;69;20;22;0;9;18;45;19;36;12;75;60;43;80;87;51;9;14;5;8;16;29;3;3;5;4;3;-999;4;2;-999;-999;3;51;8;32;13;18;38;48;13;40;22;21;30;38;2;3;23;4;5
11/03/2020;3;;29;27;62;47;15;20;0;7;18;40;14;34;9;56;44;37;61;62;26;7;7;5;13;19;-999;3;3;4;4;3;-999;3;1;-999;-999;2;41;8;27;10;17;29;48;13;22;17;32;24;30;1;2;15;4;5
11/03/2020;4;;-999;-999;-999;45;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;32;-999;-999;-999;-999;-999;-999;4;-999;-999;34;-999;-999;-999;-999;-999;-999;3;-999;-999;-999;-999;39;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
11/03/2020;5;;35;39;52;51;37;36;6;6;22;29;12;78;44;31;31;40;71;33;28;12;24;-999;24;29;33;5;4;5;3;4;-999;5;5;-999;-999;2;36;13;27;19;17;47;53;26;-999;31;38;48;31;7;1;25;12;6
11/03/2020;6;;38;116;60;99;65;35;2;15;38;48;9;57;45;67;39;58;142;43;35;50;92;13;70;37;40;10;3;10;5;6;-999;4;10;-999;-999;2;-999;11;36;34;16;71;92;25;-999;32;85;75;31;9;1;42;14;6
11/03/2020;7;;82;150;163;127;112;41;2;61;80;121;20;80;45;98;77;78;275;105;53;116;158;9;210;55;49;17;9;19;9;9;-999;8;4;-999;-999;8;50;37;53;59;17;99;123;48;-999;82;114;134;84;21;8;50;16;9
11/03/2020;8;;114;189;217;123;130;95;2;126;111;129;54;130;63;128;127;103;214;131;93;211;271;37;352;85;69;27;9;45;27;22;-999;16;6;-999;-999;14;98;66;50;154;23;80;225;110;0;93;140;86;103;49;13;62;37;9
11/03/2020;9;;72;140;165;100;147;90;2;86;47;119;33;111;93;114;77;107;161;148;59;68;71;98;95;112;86;45;9;97;26;55;-999;20;9;-999;-999;13;85;80;75;131;31;105;213;122;-999;74;133;70;52;56;9;29;43;7
11/03/2020;10;;53;108;132;81;123;43;3;23;44;100;24;78;86;131;53;78;94;113;43;28;21;69;25;90;92;36;14;39;24;24;28;10;6;-999;-999;11;57;33;61;71;23;88;130;77;42;68;55;44;30;11;11;33;32;9
11/03/2020;11;;45;92;95;60;106;49;10;19;42;85;12;29;55;128;33;62;76;77;24;18;21;71;18;43;57;21;4;36;11;12;7;6;8;-999;-999;4;39;26;61;42;16;57;66;46;22;32;41;33;24;17;7;27;31;3
11/03/2020;12;;43;56;48;25;24;25;16;18;40;49;7;13;54;67;25;47;53;45;14;13;21;53;25;17;28;7;3;29;10;9;18;12;12;-999;-999;4;22;37;55;38;17;45;52;36;18;19;35;17;23;14;2;15;14;3
11/03/2020;13;;22;48;36;17;17;24;11;17;30;44;5;8;32;52;19;36;37;28;8;14;13;56;23;14;26;6;2;21;12;9;4;5;12;-999;-999;6;18;23;45;35;16;37;40;27;15;23;34;14;21;13;1;13;12;2
11/03/2020;14;;29;34;35;18;19;17;9;8;21;36;5;9;27;34;25;26;35;15;7;6;17;37;13;12;29;4;1;22;7;7;8;5;7;-999;-999;4;17;11;35;29;10;29;30;16;12;17;30;16;18;10;0;6;11;2
11/03/2020;15;;20;37;26;14;20;19;5;5;25;25;3;15;26;33;17;26;37;14;6;5;19;28;18;5;24;2;1;15;11;6;5;3;7;-999;-999;4;8;10;29;20;9;19;26;15;12;15;29;14;21;12;0;7;9;4
11/03/2020;16;;18;36;19;14;20;23;6;6;26;23;2;17;25;24;16;52;39;12;5;13;22;27;18;6;30;2;2;14;10;7;5;4;7;-999;-999;3;12;11;41;27;12;28;25;11;11;10;26;15;23;9;0;7;7;4
11/03/2020;17;;20;43;23;13;22;25;10;21;28;24;3;15;22;27;17;31;50;13;6;49;32;40;50;7;35;1;1;17;8;7;5;4;9;-999;-999;4;16;15;30;39;14;35;33;16;6;11;24;22;22;12;0;9;8;6
11/03/2020;18;;21;60;33;20;24;33;9;22;32;23;2;20;38;31;24;35;77;15;6;31;37;43;55;5;33;3;2;20;21;9;3;3;9;-999;-999;6;20;25;35;91;13;49;39;19;6;15;62;28;30;16;1;10;16;7
11/03/2020;19;;26;78;39;27;38;47;17;20;71;25;2;32;44;47;42;42;37;20;9;20;59;35;57;6;44;8;3;16;23;13;4;6;20;-999;-999;20;53;20;41;73;13;65;53;49;15;26;58;33;45;28;7;22;16;12
11/03/2020;20;;40;89;52;47;36;44;7;15;69;30;8;45;53;88;57;59;63;23;15;27;59;24;53;5;43;18;8;15;26;14;35;37;21;-999;-999;17;66;18;41;68;18;70;65;35;11;32;47;44;34;31;10;32;14;21
11/03/2020;21;;58;137;50;65;20;39;15;30;74;28;4;60;49;110;49;59;106;26;26;57;42;17;72;5;34;16;12;20;21;13;43;20;5;-999;-999;4;118;21;47;54;20;42;46;36;17;36;66;99;28;22;9;29;14;21
11/03/2020;22;;90;102;50;81;22;33;11;18;55;23;4;84;84;85;42;85;119;23;32;41;25;20;41;6;22;5;15;15;11;13;30;22;5;-999;-999;4;76;19;49;34;22;34;34;36;21;27;62;99;24;9;3;42;14;7
11/03/2020;23;;33;36;25;34;19;28;8;11;35;18;4;73;54;41;19;37;36;13;9;28;29;11;44;7;23;11;13;14;16;8;12;13;4;-999;-999;1;85;22;42;46;22;57;53;39;27;29;65;61;28;5;1;34;13;10
11/03/2020;24;;9;47;19;13;19;25;3;7;25;12;7;73;26;14;17;14;97;9;7;12;14;4;26;6;64;3;10;9;5;3;2;9;2;-999;-999;1;57;17;44;26;22;45;37;24;22;21;42;42;26;3;1;33;9;8
12/03/2020;1;;6;44;10;-999;9;21;1;5;21;32;4;46;8;16;-999;17;123;24;10;7;10;3;13;45;69;1;4;4;3;2;-999;7;2;-999;-999;1;39;18;39;15;21;30;48;24;19;9;21;25;20;2;1;21;6;8
12/03/2020;2;;6;25;8;8;6;9;1;4;20;56;1;30;5;20;88;21;79;11;6;10;14;3;11;40;57;1;2;3;4;3;4;4;2;-999;-999;0;30;23;40;16;20;39;33;25;14;6;18;23;13;1;0;19;5;5
12/03/2020;3;;24;22;18;11;6;8;8;4;16;52;3;17;3;17;70;31;60;35;7;12;12;2;15;48;-999;3;2;5;3;3;3;9;8;-999;-999;0;39;14;37;11;19;46;34;24;9;11;14;35;12;1;0;11;4;4
12/03/2020;4;;-999;-999;-999;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;50;-999;-999;-999;-999;-999;-999;2;-999;-999;19;-999;-999;-999;-999;-999;5;3;-999;-999;-999;-999;37;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
12/03/2020;5;;44;24;44;27;19;16;6;2;19;51;13;18;13;35;32;34;31;41;21;11;19;-999;18;21;19;4;4;5;2;4;6;3;1;-999;-999;0;48;14;32;29;18;27;39;30;18;16;27;60;23;2;4;13;9;6
12/03/2020;6;;51;64;54;39;59;15;3;8;17;37;19;14;12;34;34;35;48;55;40;31;19;22;35;43;38;4;4;9;3;4;3;2;7;-999;-999;0;-999;12;42;48;18;75;47;30;51;13;51;79;31;5;4;20;8;4
12/03/2020;7;;54;164;129;53;108;24;6;13;19;54;35;26;20;66;58;67;84;50;41;14;17;20;49;74;55;3;4;13;3;7;5;3;5;-999;-999;2;67;21;67;74;17;111;104;38;49;21;131;97;53;8;5;24;17;7
12/03/2020;8;;73;255;166;63;165;48;20;17;33;86;49;43;73;88;69;90;107;78;67;20;21;31;72;72;58;6;4;13;6;9;20;3;4;-999;-999;6;90;47;74;143;35;153;149;76;102;24;116;50;40;11;6;34;19;8
12/03/2020;9;;89;140;100;75;190;69;14;15;30;98;36;42;50;136;75;89;100;104;77;18;17;16;55;53;53;5;6;16;9;12;28;3;4;-999;-999;6;73;34;86;107;33;154;150;107;57;32;68;29;21;16;7;27;34;7
12/03/2020;10;;76;85;77;31;105;51;16;11;29;110;27;47;31;89;68;73;95;75;27;12;12;13;30;30;46;4;8;10;5;13;32;2;4;-999;-999;6;58;30;65;63;24;82;119;75;29;20;47;39;16;17;6;12;34;4
12/03/2020;11;;16;60;36;11;67;39;13;8;36;55;10;34;25;79;46;30;54;29;11;11;14;8;27;15;32;3;5;9;4;13;34;2;4;-999;-999;6;26;25;65;46;21;52;47;33;17;18;41;21;14;14;4;19;26;2
12/03/2020;12;;15;37;27;11;73;43;12;7;38;41;5;13;25;53;21;19;22;13;7;16;12;8;26;10;23;3;4;10;6;11;9;4;5;-999;-999;5;23;25;68;38;19;35;42;28;11;12;21;6;12;9;4;11;13;1
12/03/2020;13;;14;28;25;9;17;14;9;7;30;38;4;10;18;40;16;18;14;9;5;14;12;10;25;9;19;3;5;10;4;13;16;4;7;-999;-999;6;16;15;42;30;11;34;24;20;8;8;16;8;13;7;5;8;7;1
12/03/2020;14;;13;28;23;9;11;11;6;5;22;28;3;7;18;29;16;19;17;8;5;31;10;11;18;6;20;3;7;9;3;11;12;5;7;-999;-999;3;10;7;38;35;9;23;22;19;9;10;17;9;13;9;4;7;9;2
12/03/2020;15;;12;28;17;8;14;10;13;6;23;22;3;6;14;33;22;18;22;7;6;56;12;12;16;12;23;3;4;12;3;11;11;5;5;-999;-999;3;7;5;31;18;10;16;27;14;7;9;14;8;10;10;3;6;11;3
12/03/2020;16;;14;44;19;9;13;12;18;5;23;23;3;8;17;34;15;23;33;9;6;78;8;39;21;17;17;5;3;10;3;8;20;8;5;-999;-999;5;8;6;36;35;10;16;15;9;8;7;17;7;11;8;2;6;9;4
12/03/2020;17;;18;43;25;10;10;17;6;6;26;26;2;8;14;32;16;19;14;10;7;157;8;44;15;12;17;3;3;13;3;10;8;10;8;-999;-999;6;10;13;36;20;11;21;26;11;6;8;15;10;13;10;2;8;11;6
12/03/2020;18;;14;59;27;14;17;22;17;6;28;22;2;10;16;38;20;26;15;10;10;43;12;46;40;11;32;20;4;30;5;14;6;13;12;-999;-999;11;12;11;52;28;14;20;33;23;7;10;25;14;16;12;3;10;14;7
12/03/2020;19;;30;77;31;21;14;26;10;13;31;20;4;18;24;38;30;38;44;13;14;26;31;25;34;22;55;19;4;13;16;17;31;34;29;-999;-999;16;30;17;51;50;17;26;40;22;14;13;30;14;22;12;6;21;19;8
12/03/2020;20;;29;71;33;25;13;35;12;15;27;21;5;22;34;56;31;43;28;20;17;71;83;14;58;11;23;11;8;37;16;17;24;28;23;-999;-999;9;57;12;48;33;19;23;42;29;27;25;41;20;42;10;7;25;18;15
12/03/2020;21;;27;99;40;39;25;34;5;9;54;20;7;37;44;80;41;56;44;18;33;91;49;10;63;45;42;6;14;24;10;14;16;22;24;-999;-999;7;77;11;41;22;18;22;25;17;36;29;55;21;50;10;6;19;16;21
12/03/2020;22;;38;57;38;45;31;30;4;5;41;28;7;56;38;71;82;94;82;47;55;73;43;7;28;70;53;6;8;18;9;10;13;22;20;-999;-999;7;60;12;37;29;19;22;35;24;40;24;40;28;46;11;6;18;17;9
12/03/2020;23;;45;44;30;65;23;32;1;6;24;31;11;57;29;88;90;72;61;60;53;41;34;4;47;57;38;3;11;14;6;7;10;19;12;-999;-999;3;66;14;38;32;19;16;41;27;33;18;29;33;36;8;8;20;12;14
12/03/2020;24;;52;36;35;114;9;22;2;1;19;74;14;50;18;76;77;57;94;39;43;45;19;2;26;35;32;3;6;8;3;5;7;13;8;-999;-999;2;44;12;37;21;18;15;26;23;35;16;24;16;32;5;3;18;7;12
13/03/2020;1;;63;31;47;-999;9;22;2;1;17;79;21;38;12;45;-999;69;55;34;35;17;11;1;27;30;36;1;4;5;2;4;-999;3;3;-999;-999;2;32;11;36;15;18;13;20;14;25;9;12;9;24;3;3;10;7;7
13/03/2020;2;;59;21;58;93;7;17;0;-999;17;55;19;39;7;45;68;51;45;57;28;12;13;2;21;30;28;2;3;3;2;3;4;2;4;-999;-999;1;26;6;36;10;17;16;30;9;18;5;9;11;18;3;3;11;6;7
13/03/2020;3;;44;21;49;42;11;12;1;-999;17;40;20;32;4;46;55;40;45;50;30;9;19;2;10;34;-999;2;2;3;2;3;3;1;6;-999;-999;1;24;5;36;10;18;12;48;8;16;6;10;15;13;3;2;8;5;6
13/03/2020;4;;-999;-999;-999;31;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;37;-999;-999;-999;-999;-999;-999;3;-999;-999;31;-999;-999;-999;-999;-999;3;1;-999;-999;-999;-999;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
13/03/2020;5;;47;28;39;30;23;40;12;-999;17;39;25;22;16;29;34;25;53;45;33;6;12;-999;12;42;33;2;3;7;2;3;2;1;5;-999;-999;2;22;7;35;16;18;27;51;21;16;12;48;-999;17;2;3;8;9;4
13/03/2020;6;;59;129;69;32;27;39;13;-999;17;46;13;27;12;37;41;28;101;78;23;9;8;10;12;41;37;3;3;11;3;4;4;1;8;-999;-999;6;-999;7;37;31;17;42;49;18;15;8;41;-999;22;5;4;12;9;5
13/03/2020;7;;72;141;99;51;45;31;10;-999;23;84;12;34;17;59;82;53;125;64;24;13;19;25;33;50;41;11;5;12;3;9;5;1;8;-999;-999;2;29;10;45;40;18;46;49;28;44;9;83;-999;35;10;5;21;13;8
13/03/2020;8;;93;92;148;69;45;49;18;-999;37;96;19;44;31;67;97;82;152;110;43;19;26;60;57;51;42;33;5;32;4;21;8;1;17;-999;-999;1;40;17;57;52;20;54;62;40;40;21;90;-999;49;18;2;31;20;10
13/03/2020;9;;96;67;131;109;55;31;20;-999;52;103;20;40;70;104;70;64;104;118;42;19;23;14;43;77;57;19;6;13;3;11;14;2;10;-999;-999;6;38;20;74;73;23;83;65;43;38;30;66;-999;38;17;12;30;24;9
13/03/2020;10;;72;48;119;96;68;36;13;7;37;74;20;53;140;116;64;53;-999;93;39;15;14;15;39;76;67;5;5;8;4;13;8;2;8;-999;-999;10;32;18;87;43;24;70;44;34;33;21;53;62;20;22;9;19;20;11
13/03/2020;11;;54;38;106;90;113;23;17;7;23;82;18;38;110;109;39;46;-999;71;29;15;15;37;15;50;43;3;6;8;4;8;10;3;5;-999;-999;9;16;15;63;38;23;55;29;16;18;19;27;28;12;17;7;12;16;5
13/03/2020;12;;35;43;77;52;-999;16;10;7;17;47;17;15;44;101;29;41;56;56;28;17;9;29;15;17;22;3;2;5;3;8;13;2;5;-999;-999;4;17;13;32;34;21;45;27;13;12;16;17;8;13;11;3;7;13;3
13/03/2020;13;;27;41;46;22;-999;12;10;7;20;27;10;14;29;92;27;27;37;34;14;17;11;40;23;11;30;4;3;9;4;14;8;3;5;-999;-999;4;19;15;38;33;20;25;25;10;15;14;27;5;9;14;4;8;11;2
13/03/2020;14;;24;46;34;15;-999;13;14;7;21;34;4;21;18;67;32;25;41;22;8;21;17;39;21;9;34;10;11;18;9;16;22;5;7;-999;-999;4;10;10;46;21;20;20;27;10;10;10;12;1;8;10;5;7;6;2
13/03/2020;15;;15;55;30;14;-999;11;14;4;28;26;3;14;20;43;23;27;38;17;8;10;10;37;9;9;26;6;3;15;4;9;13;6;10;-999;-999;8;11;7;43;23;20;18;27;10;13;7;12;1;11;10;3;5;7;3
13/03/2020;16;;21;50;34;15;-999;13;9;2;27;25;4;13;15;34;18;25;46;15;8;7;9;42;12;10;19;4;1;16;5;9;5;3;7;-999;-999;7;10;7;38;19;13;17;21;9;9;4;12;4;13;10;3;6;7;5
13/03/2020;17;;26;39;23;16;17;-999;17;5;29;24;5;20;26;34;21;25;50;18;5;11;16;38;13;9;20;10;1;20;5;9;6;5;8;-999;-999;6;12;14;32;27;15;20;21;9;10;6;15;5;13;11;4;9;8;7
13/03/2020;18;;28;43;24;19;21;-999;9;5;29;23;6;22;29;32;18;27;43;17;6;12;8;25;23;8;26;5;2;5;6;11;5;6;11;-999;-999;6;12;13;36;45;20;23;26;14;12;7;33;6;16;10;5;13;12;10
13/03/2020;19;;24;51;34;25;33;28;7;4;31;24;6;27;32;49;33;34;46;18;6;14;20;8;29;8;38;7;5;6;4;12;11;11;17;-999;-999;9;10;17;41;45;18;37;31;26;16;10;28;6;24;13;10;17;16;17
13/03/2020;20;;25;48;31;26;30;37;8;6;35;23;7;28;24;38;28;32;57;18;11;14;17;8;35;8;46;4;5;9;5;14;11;9;15;-999;-999;7;33;15;48;40;18;29;41;30;24;18;23;9;27;14;17;19;22;26
13/03/2020;21;;28;69;30;29;23;24;2;5;36;23;8;35;19;70;28;33;39;33;22;13;15;9;21;29;59;4;5;7;6;7;14;4;14;-999;-999;4;30;15;47;28;18;21;24;20;29;23;23;7;27;13;15;20;21;30
13/03/2020;22;;33;60;33;34;17;32;5;6;30;25;7;40;20;66;22;45;35;32;23;10;11;7;13;52;63;6;6;7;8;11;20;11;13;-999;-999;3;38;16;49;22;22;23;28;17;16;46;19;4;18;14;15;17;17;12
13/03/2020;23;;37;51;47;29;18;23;9;3;19;27;5;42;12;80;22;38;39;30;19;10;9;9;11;52;61;19;6;6;4;7;9;6;8;-999;-999;3;39;15;47;19;25;18;33;20;24;24;16;1;22;6;10;16;14;13
13/03/2020;24;;29;36;33;23;29;17;4;2;19;30;4;34;5;50;27;25;32;18;19;9;8;4;8;61;46;5;7;7;3;4;6;7;7;-999;-999;6;23;17;45;14;22;19;18;15;12;13;15;1;14;3;7;18;11;6
